Domain, Country,Element,Item,Year,Unit,Value
Crops, Lakshadweep,Yield,Wheat,1988,hg/ha,17343
Crops, Lakshadweep,Yield,Wheat,1989,hg/ha,18655
Crops, Lakshadweep,Yield,Wheat,1990,hg/ha,18249
Crops, Lakshadweep,Yield,Wheat,1991,hg/ha,18410
Crops, Lakshadweep,Yield,Wheat,1992,hg/ha,19910
Crops, Lakshadweep,Yield,Wheat,1993,hg/ha,19466
Crops, Lakshadweep,Yield,Wheat,1994,hg/ha,18935
Crops, Lakshadweep,Yield,Wheat,1995,hg/ha,20811
Crops, Lakshadweep,Yield,Wheat,1996,hg/ha,20184
Crops, Lakshadweep,Yield,Wheat,1997,hg/ha,20533
Crops, Lakshadweep,Yield,Wheat,1998,hg/ha,22376
Crops, Lakshadweep,Yield,Wheat,1999,hg/ha,21698
Crops, Lakshadweep,Yield,Wheat,2000,hg/ha,24907
Crops, Lakshadweep,Yield,Wheat,2001,hg/ha,23254
Crops, Lakshadweep,Yield,Wheat,2002,hg/ha,22621
Crops, Lakshadweep,Yield,Wheat,2003,hg/ha,23878
Crops, Lakshadweep,Yield,Wheat,2004,hg/ha,23733
Crops, Lakshadweep,Yield,Wheat,2005,hg/ha,25858
Crops, Lakshadweep,Yield,Wheat,2006,hg/ha,25186
Crops, Lakshadweep,Yield,Wheat,2007,hg/ha,27156
Crops, Lakshadweep,Yield,Wheat,2008,hg/ha,24514
Crops, Lakshadweep,Yield,Wheat,2009,hg/ha,26568
Crops, Lakshadweep,Yield,Wheat,2010,hg/ha,25528
Crops, Lakshadweep,Yield,Wheat,2011,hg/ha,28328
Crops, Lakshadweep,Yield,Wheat,2012,hg/ha,27138
Crops, Lakshadweep,Yield,Wheat,2013,hg/ha,27957
Crops, Lakshadweep,Yield,Wheat,2014,hg/ha,28241
Crops, Lakshadweep,Yield,Wheat,2015,hg/ha,27256
Crops, Lakshadweep,Yield,Wheat,2016,hg/ha,27790
Crops, Lakshadweep,Yield,Wheat,2017,hg/ha,29729
Crops, Lakshadweep,Yield,Wheat,2018,hg/ha,28505
Crops, Lakshadweep,Yield,Wheat,2019,hg/ha,28059
Crops, Lakshadweep,Yield,Barley,1994,hg/ha,11113
Crops, Lakshadweep,Yield,Barley,1995,hg/ha,16518
Crops, Lakshadweep,Yield,Barley,1996,hg/ha,13923
Crops, Lakshadweep,Yield,Barley,1997,hg/ha,11169
Crops, Lakshadweep,Yield,Barley,1998,hg/ha,12450
Crops, Lakshadweep,Yield,Barley,1999,hg/ha,3896
Crops, Lakshadweep,Yield,Barley,2000,hg/ha,15239
Crops, Lakshadweep,Yield,Barley,2001,hg/ha,12242
Crops, Lakshadweep,Yield,Barley,2002,hg/ha,19990
Crops, Lakshadweep,Yield,Barley,2003,hg/ha,19208
Crops, Lakshadweep,Yield,Barley,2004,hg/ha,14407
Crops, Lakshadweep,Yield,Barley,2005,hg/ha,20291
Crops, Lakshadweep,Yield,Barley,2006,hg/ha,12761
Crops, Lakshadweep,Yield,Barley,2007,hg/ha,13460
Crops, Lakshadweep,Yield,Barley,2008,hg/ha,9056
Crops, Lakshadweep,Yield,Barley,2009,hg/ha,8909
Crops, Lakshadweep,Yield,Barley,2010,hg/ha,20242
Crops, Lakshadweep,Yield,Barley,2011,hg/ha,13904
Crops, Lakshadweep,Yield,Barley,2012,hg/ha,18022
Crops, Lakshadweep,Yield,Barley,2013,hg/ha,17651
Crops, Lakshadweep,Yield,Barley,2014,hg/ha,17651
Crops, Lakshadweep,Yield,Barley,2015,hg/ha,22754
Crops, Lakshadweep,Yield,Barley,2016,hg/ha,22566
Crops, Lakshadweep,Yield,Barley,2017,hg/ha,19982
Crops, Lakshadweep,Yield,Barley,2018,hg/ha,19862
Crops, Lakshadweep,Yield,Barley,2019,hg/ha,20384
Crops, Lakshadweep,Yield,Carrots and turnips,1994,hg/ha,338163
Crops, Lakshadweep,Yield,Carrots and turnips,1995,hg/ha,310870
Crops, Lakshadweep,Yield,Carrots and turnips,1996,hg/ha,288557
Crops, Lakshadweep,Yield,Carrots and turnips,1997,hg/ha,282984
Crops, Lakshadweep,Yield,Carrots and turnips,1998,hg/ha,303286
Crops, Lakshadweep,Yield,Carrots and turnips,1999,hg/ha,292513
Crops, Lakshadweep,Yield,Carrots and turnips,2000,hg/ha,274630
Crops, Lakshadweep,Yield,Carrots and turnips,2001,hg/ha,274257
Crops, Lakshadweep,Yield,Carrots and turnips,2002,hg/ha,278571
Crops, Lakshadweep,Yield,Carrots and turnips,2003,hg/ha,300469
Crops, Lakshadweep,Yield,Carrots and turnips,2004,hg/ha,314800
Crops, Lakshadweep,Yield,Carrots and turnips,2005,hg/ha,263441
Crops, Lakshadweep,Yield,Carrots and turnips,2006,hg/ha,269868
Crops, Lakshadweep,Yield,Carrots and turnips,2007,hg/ha,255574
Crops, Lakshadweep,Yield,Carrots and turnips,2008,hg/ha,269389
Crops, Lakshadweep,Yield,Carrots and turnips,2009,hg/ha,271989
Crops, Lakshadweep,Yield,Carrots and turnips,2010,hg/ha,277259
Crops, Lakshadweep,Yield,Carrots and turnips,2011,hg/ha,269270
Crops, Lakshadweep,Yield,Carrots and turnips,2012,hg/ha,267143
Crops, Lakshadweep,Yield,Carrots and turnips,2013,hg/ha,264180
Crops, Lakshadweep,Yield,Carrots and turnips,2014,hg/ha,262526
Crops, Lakshadweep,Yield,Carrots and turnips,2015,hg/ha,259898
Crops, Lakshadweep,Yield,Carrots and turnips,2016,hg/ha,258543
Crops, Lakshadweep,Yield,Carrots and turnips,2017,hg/ha,257337
Crops, Lakshadweep,Yield,Carrots and turnips,2018,hg/ha,256834
Crops, Lakshadweep,Yield,Carrots and turnips,2019,hg/ha,258426
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1994,hg/ha,169675
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1995,hg/ha,201841
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1996,hg/ha,212676
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1997,hg/ha,182091
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1998,hg/ha,243983
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,1999,hg/ha,274568
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2000,hg/ha,243447
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2001,hg/ha,242842
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2002,hg/ha,232134
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2003,hg/ha,254335
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2004,hg/ha,265476
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2005,hg/ha,259146
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2006,hg/ha,249991
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2007,hg/ha,274413
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2008,hg/ha,285846
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2009,hg/ha,285474
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2010,hg/ha,288608
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2011,hg/ha,288440
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2012,hg/ha,289249
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2013,hg/ha,291444
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2014,hg/ha,291708
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2015,hg/ha,298358
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2016,hg/ha,319390
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2017,hg/ha,316923
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2018,hg/ha,319706
Crops, Lakshadweep,Yield,Cauliflowers and broccoli,2019,hg/ha,320394
Crops, Lakshadweep,Yield,Garlic,1995,hg/ha,61644
Crops, Lakshadweep,Yield,Garlic,1996,hg/ha,98225
Crops, Lakshadweep,Yield,Garlic,1997,hg/ha,109902
Crops, Lakshadweep,Yield,Garlic,1998,hg/ha,93404
Crops, Lakshadweep,Yield,Garlic,1999,hg/ha,108408
Crops, Lakshadweep,Yield,Garlic,2000,hg/ha,99321
Crops, Lakshadweep,Yield,Garlic,2001,hg/ha,64400
Crops, Lakshadweep,Yield,Garlic,2002,hg/ha,112787
Crops, Lakshadweep,Yield,Garlic,2003,hg/ha,101628
Crops, Lakshadweep,Yield,Garlic,2004,hg/ha,123243
Crops, Lakshadweep,Yield,Garlic,2005,hg/ha,125964
Crops, Lakshadweep,Yield,Garlic,2006,hg/ha,103567
Crops, Lakshadweep,Yield,Garlic,2007,hg/ha,105544
Crops, Lakshadweep,Yield,Garlic,2008,hg/ha,87358
Crops, Lakshadweep,Yield,Garlic,2009,hg/ha,99010
Crops, Lakshadweep,Yield,Garlic,2010,hg/ha,104324
Crops, Lakshadweep,Yield,Garlic,2011,hg/ha,103137
Crops, Lakshadweep,Yield,Garlic,2012,hg/ha,103208
Crops, Lakshadweep,Yield,Garlic,2013,hg/ha,102946
Crops, Lakshadweep,Yield,Garlic,2014,hg/ha,104369
Crops, Lakshadweep,Yield,Garlic,2015,hg/ha,103592
Crops, Lakshadweep,Yield,Garlic,2016,hg/ha,102182
Crops, Lakshadweep,Yield,Garlic,2017,hg/ha,101944
Crops, Lakshadweep,Yield,Garlic,2018,hg/ha,101887
Crops, Lakshadweep,Yield,Garlic,2019,hg/ha,102718
Crops, Lakshadweep,Yield,"Onions, shallots, green",1994,hg/ha,260490
Crops, Lakshadweep,Yield,"Onions, shallots, green",1996,hg/ha,233333
Crops, Lakshadweep,Yield,"Onions, shallots, green",1997,hg/ha,243285
Crops, Lakshadweep,Yield,"Onions, shallots, green",1998,hg/ha,212770
Crops, Lakshadweep,Yield,"Onions, shallots, green",1999,hg/ha,182203
Crops, Lakshadweep,Yield,"Onions, shallots, green",2000,hg/ha,221619
Crops, Lakshadweep,Yield,"Onions, shallots, green",2001,hg/ha,230029
Crops, Lakshadweep,Yield,"Onions, shallots, green",2002,hg/ha,124939
Crops, Lakshadweep,Yield,"Onions, shallots, green",2003,hg/ha,189467
Crops, Lakshadweep,Yield,"Onions, shallots, green",2004,hg/ha,164890
Crops, Lakshadweep,Yield,"Onions, shallots, green",2005,hg/ha,116560
Crops, Lakshadweep,Yield,"Onions, shallots, green",2006,hg/ha,138127
Crops, Lakshadweep,Yield,"Onions, shallots, green",2007,hg/ha,127689
Crops, Lakshadweep,Yield,"Onions, shallots, green",2008,hg/ha,127500
Crops, Lakshadweep,Yield,"Onions, shallots, green",2009,hg/ha,136917
Crops, Lakshadweep,Yield,"Onions, shallots, green",2010,hg/ha,138483
Crops, Lakshadweep,Yield,"Onions, shallots, green",2011,hg/ha,144336
Crops, Lakshadweep,Yield,"Onions, shallots, green",2012,hg/ha,173497
Crops, Lakshadweep,Yield,"Onions, shallots, green",2013,hg/ha,154229
Crops, Lakshadweep,Yield,"Onions, shallots, green",2014,hg/ha,206883
Crops, Lakshadweep,Yield,"Onions, shallots, green",2015,hg/ha,91429
Crops, Lakshadweep,Yield,"Onions, shallots, green",2016,hg/ha,72284
Crops, Lakshadweep,Yield,"Onions, shallots, green",2017,hg/ha,102262
Crops, Lakshadweep,Yield,"Onions, shallots, green",2018,hg/ha,122100
Crops, Lakshadweep,Yield,"Onions, shallots, green",2019,hg/ha,124842
Crops, Lakshadweep,Yield,Potatoes,1994,hg/ha,240978
Crops, Lakshadweep,Yield,Potatoes,1995,hg/ha,294785
Crops, Lakshadweep,Yield,Potatoes,1996,hg/ha,253744
Crops, Lakshadweep,Yield,Potatoes,1997,hg/ha,241970
Crops, Lakshadweep,Yield,Potatoes,1998,hg/ha,273759
Crops, Lakshadweep,Yield,Potatoes,1999,hg/ha,313921
Crops, Lakshadweep,Yield,Potatoes,2000,hg/ha,304399
Crops, Lakshadweep,Yield,Potatoes,2001,hg/ha,311444
Crops, Lakshadweep,Yield,Potatoes,2002,hg/ha,302130
Crops, Lakshadweep,Yield,Potatoes,2003,hg/ha,297747
Crops, Lakshadweep,Yield,Potatoes,2004,hg/ha,298858
Crops, Lakshadweep,Yield,Potatoes,2005,hg/ha,305745
Crops, Lakshadweep,Yield,Potatoes,2006,hg/ha,309853
Crops, Lakshadweep,Yield,Potatoes,2007,hg/ha,308953
Crops, Lakshadweep,Yield,Potatoes,2008,hg/ha,326629
Crops, Lakshadweep,Yield,Potatoes,2009,hg/ha,327986
Crops, Lakshadweep,Yield,Potatoes,2010,hg/ha,339392
Crops, Lakshadweep,Yield,Potatoes,2011,hg/ha,307278
Crops, Lakshadweep,Yield,Potatoes,2012,hg/ha,397412
Crops, Lakshadweep,Yield,Potatoes,2013,hg/ha,338629
Crops, Lakshadweep,Yield,Potatoes,2014,hg/ha,334948
Crops, Lakshadweep,Yield,Potatoes,2015,hg/ha,462304
Crops, Lakshadweep,Yield,Potatoes,2016,hg/ha,294737
Crops, Lakshadweep,Yield,Potatoes,2017,hg/ha,358125
Crops, Lakshadweep,Yield,Potatoes,2018,hg/ha,370498
Crops, Lakshadweep,Yield,Potatoes,2019,hg/ha,373678
Crops, Lakshadweep,Yield,Sweet potatoes,1994,hg/ha,20000
Crops, Lakshadweep,Yield,Sweet potatoes,1996,hg/ha,318182
Crops, Lakshadweep,Yield,Sweet potatoes,1997,hg/ha,345000
Crops, Lakshadweep,Yield,Sweet potatoes,1998,hg/ha,296994
Crops, Lakshadweep,Yield,Sweet potatoes,1999,hg/ha,301617
Crops, Lakshadweep,Yield,Sweet potatoes,2000,hg/ha,324456
Crops, Lakshadweep,Yield,Sweet potatoes,2001,hg/ha,259922
Crops, Lakshadweep,Yield,Sweet potatoes,2002,hg/ha,268977
Crops, Lakshadweep,Yield,Sweet potatoes,2003,hg/ha,272222
Crops, Lakshadweep,Yield,Sweet potatoes,2004,hg/ha,271202
Crops, Lakshadweep,Yield,Sweet potatoes,2005,hg/ha,275138
Crops, Lakshadweep,Yield,Sweet potatoes,2006,hg/ha,280828
Crops, Lakshadweep,Yield,Sweet potatoes,2007,hg/ha,274390
Crops, Lakshadweep,Yield,Sweet potatoes,2008,hg/ha,275000
Crops, Lakshadweep,Yield,Sweet potatoes,2009,hg/ha,263158
Crops, Lakshadweep,Yield,Sweet potatoes,2010,hg/ha,263151
Crops, Lakshadweep,Yield,Sweet potatoes,2011,hg/ha,279140
Crops, Lakshadweep,Yield,Sweet potatoes,2012,hg/ha,272774
Crops, Lakshadweep,Yield,Sweet potatoes,2013,hg/ha,272992
Crops, Lakshadweep,Yield,Sweet potatoes,2014,hg/ha,279573
Crops, Lakshadweep,Yield,Sweet potatoes,2015,hg/ha,278387
Crops, Lakshadweep,Yield,Sweet potatoes,2016,hg/ha,273457
Crops, Lakshadweep,Yield,Sweet potatoes,2017,hg/ha,273378
Crops, Lakshadweep,Yield,Sweet potatoes,2018,hg/ha,273768
Crops, Lakshadweep,Yield,Sweet potatoes,2019,hg/ha,273433
Crops, Lakshadweep,Yield,Wheat,1994,hg/ha,11192
Crops, Lakshadweep,Yield,Wheat,1995,hg/ha,19150
Crops, Lakshadweep,Yield,Wheat,1996,hg/ha,18359
Crops, Lakshadweep,Yield,Wheat,1997,hg/ha,15150
Crops, Lakshadweep,Yield,Wheat,1998,hg/ha,17438
Crops, Lakshadweep,Yield,Wheat,1999,hg/ha,7779
Crops, Lakshadweep,Yield,Wheat,2000,hg/ha,24656
Crops, Lakshadweep,Yield,Wheat,2001,hg/ha,12122
Crops, Lakshadweep,Yield,Wheat,2002,hg/ha,24193
Crops, Lakshadweep,Yield,Wheat,2003,hg/ha,20749
Crops, Lakshadweep,Yield,Wheat,2004,hg/ha,21164
Crops, Lakshadweep,Yield,Wheat,2005,hg/ha,20898
Crops, Lakshadweep,Yield,Wheat,2006,hg/ha,18683
Crops, Lakshadweep,Yield,Wheat,2007,hg/ha,19670
Crops, Lakshadweep,Yield,Wheat,2008,hg/ha,13871
Crops, Lakshadweep,Yield,Wheat,2009,hg/ha,13636
Crops, Lakshadweep,Yield,Wheat,2010,hg/ha,17892
Crops, Lakshadweep,Yield,Wheat,2011,hg/ha,16218
Crops, Lakshadweep,Yield,Wheat,2012,hg/ha,19993
Crops, Lakshadweep,Yield,Wheat,2013,hg/ha,24032
Crops, Lakshadweep,Yield,Wheat,2014,hg/ha,24032
Crops, Lakshadweep,Yield,Wheat,2015,hg/ha,19834
Crops, Lakshadweep,Yield,Wheat,2016,hg/ha,25715
Crops, Lakshadweep,Yield,Wheat,2017,hg/ha,22332
Crops, Lakshadweep,Yield,Wheat,2018,hg/ha,22231
Crops, Lakshadweep,Yield,Wheat,2019,hg/ha,22460
Crops, Lakshadweep,Yield,Carrots and turnips,1961,hg/ha,66667
Crops, Lakshadweep,Yield,Carrots and turnips,1962,hg/ha,64286
Crops, Lakshadweep,Yield,Carrots and turnips,1963,hg/ha,62500
Crops, Lakshadweep,Yield,Carrots and turnips,1964,hg/ha,62500
Crops, Lakshadweep,Yield,Carrots and turnips,1965,hg/ha,64706
Crops, Lakshadweep,Yield,Carrots and turnips,1966,hg/ha,64706
Crops, Lakshadweep,Yield,Carrots and turnips,1967,hg/ha,66667
Crops, Lakshadweep,Yield,Carrots and turnips,1968,hg/ha,65455
Crops, Lakshadweep,Yield,Carrots and turnips,1969,hg/ha,65574
Crops, Lakshadweep,Yield,Carrots and turnips,1970,hg/ha,64706
Crops, Lakshadweep,Yield,Carrots and turnips,1971,hg/ha,65217
Crops, Lakshadweep,Yield,Carrots and turnips,1972,hg/ha,66162
Crops, Lakshadweep,Yield,Carrots and turnips,1973,hg/ha,66313
Crops, Lakshadweep,Yield,Carrots and turnips,1974,hg/ha,65970
Crops, Lakshadweep,Yield,Carrots and turnips,1975,hg/ha,67100
Crops, Lakshadweep,Yield,Carrots and turnips,1976,hg/ha,59286
Crops, Lakshadweep,Yield,Carrots and turnips,1977,hg/ha,72328
Crops, Lakshadweep,Yield,Carrots and turnips,1978,hg/ha,90738
Crops, Lakshadweep,Yield,Carrots and turnips,1979,hg/ha,90000
Crops, Lakshadweep,Yield,Carrots and turnips,1980,hg/ha,89111
Crops, Lakshadweep,Yield,Carrots and turnips,1981,hg/ha,85800
Crops, Lakshadweep,Yield,Carrots and turnips,1982,hg/ha,83455
Crops, Lakshadweep,Yield,Carrots and turnips,1983,hg/ha,85391
Crops, Lakshadweep,Yield,Carrots and turnips,1984,hg/ha,87500
Crops, Lakshadweep,Yield,Carrots and turnips,1985,hg/ha,93583
Crops, Lakshadweep,Yield,Carrots and turnips,1986,hg/ha,92538
Crops, Lakshadweep,Yield,Carrots and turnips,1987,hg/ha,83154
Crops, Lakshadweep,Yield,Carrots and turnips,1988,hg/ha,80889
Crops, Lakshadweep,Yield,Carrots and turnips,1989,hg/ha,77118
Crops, Lakshadweep,Yield,Carrots and turnips,1990,hg/ha,85868
Crops, Lakshadweep,Yield,Carrots and turnips,1991,hg/ha,71433
Crops, Lakshadweep,Yield,Carrots and turnips,1992,hg/ha,74881
Crops, Lakshadweep,Yield,Carrots and turnips,1993,hg/ha,73452
Crops, Lakshadweep,Yield,Carrots and turnips,1994,hg/ha,78281
Crops, Lakshadweep,Yield,Carrots and turnips,1995,hg/ha,78714
Crops, Lakshadweep,Yield,Carrots and turnips,1996,hg/ha,75775
Crops, Lakshadweep,Yield,Carrots and turnips,1997,hg/ha,66660
Crops, Lakshadweep,Yield,Carrots and turnips,1998,hg/ha,75688
Crops, Lakshadweep,Yield,Carrots and turnips,1999,hg/ha,81467
Crops, Lakshadweep,Yield,Carrots and turnips,2000,hg/ha,100800
Crops, Lakshadweep,Yield,Carrots and turnips,2001,hg/ha,94405
Crops, Lakshadweep,Yield,Carrots and turnips,2002,hg/ha,89736
Crops, Lakshadweep,Yield,Carrots and turnips,2003,hg/ha,89716
Crops, Lakshadweep,Yield,Carrots and turnips,2004,hg/ha,91167
Crops, Lakshadweep,Yield,Carrots and turnips,2005,hg/ha,90726
Crops, Lakshadweep,Yield,Carrots and turnips,2006,hg/ha,92186
Crops, Lakshadweep,Yield,Carrots and turnips,2007,hg/ha,92610
Crops, Lakshadweep,Yield,Carrots and turnips,2008,hg/ha,94349
Crops, Lakshadweep,Yield,Carrots and turnips,2009,hg/ha,95664
Crops, Lakshadweep,Yield,Carrots and turnips,2010,hg/ha,96760
Crops, Lakshadweep,Yield,Carrots and turnips,2011,hg/ha,97879
Crops, Lakshadweep,Yield,Carrots and turnips,2012,hg/ha,99131
Crops, Lakshadweep,Yield,Carrots and turnips,2013,hg/ha,100165
Crops, Lakshadweep,Yield,Carrots and turnips,2014,hg/ha,100993
Crops, Lakshadweep,Yield,Carrots and turnips,2015,hg/ha,102043
Crops, Lakshadweep,Yield,Carrots and turnips,2016,hg/ha,101910
Crops, Lakshadweep,Yield,Carrots and turnips,2017,hg/ha,102719
Crops, Lakshadweep,Yield,Carrots and turnips,2018,hg/ha,103184
Crops, Lakshadweep,Yield,Carrots and turnips,2019,hg/ha,103995
Crops, Lakshadweep,Yield,Maize,1961,hg/ha,8059
Crops, Lakshadweep,Yield,Maize,1962,hg/ha,8651
Crops, Lakshadweep,Yield,Maize,1963,hg/ha,8061
Crops, Lakshadweep,Yield,Maize,1964,hg/ha,8290
Crops, Lakshadweep,Yield,Maize,1965,hg/ha,8005
Crops, Lakshadweep,Yield,Maize,1966,hg/ha,7783
Crops, Lakshadweep,Yield,Maize,1967,hg/ha,7880
Crops, Lakshadweep,Yield,Maize,1968,hg/ha,8349
Crops, Lakshadweep,Yield,Maize,1969,hg/ha,8537
Crops, Lakshadweep,Yield,Maize,1970,hg/ha,8687
Crops, Lakshadweep,Yield,Maize,1971,hg/ha,8570
Crops, Lakshadweep,Yield,Maize,1972,hg/ha,6750
Crops, Lakshadweep,Yield,Maize,1973,hg/ha,8106
Crops, Lakshadweep,Yield,Maize,1974,hg/ha,7863
Crops, Lakshadweep,Yield,Maize,1975,hg/ha,8774
Crops, Lakshadweep,Yield,Maize,1976,hg/ha,7693
Crops, Lakshadweep,Yield,Maize,1977,hg/ha,9628
Crops, Lakshadweep,Yield,Maize,1978,hg/ha,9401
Crops, Lakshadweep,Yield,Maize,1979,hg/ha,9230
Crops, Lakshadweep,Yield,Maize,1980,hg/ha,9631
Crops, Lakshadweep,Yield,Maize,1981,hg/ha,9786
Crops, Lakshadweep,Yield,Maize,1982,hg/ha,8561
Crops, Lakshadweep,Yield,Maize,1983,hg/ha,9119
Crops, Lakshadweep,Yield,Maize,1984,hg/ha,10074
Crops, Lakshadweep,Yield,Maize,1985,hg/ha,11460
Crops, Lakshadweep,Yield,Maize,1986,hg/ha,11022
Crops, Lakshadweep,Yield,Maize,1987,hg/ha,12549
Crops, Lakshadweep,Yield,Maize,1988,hg/ha,11950
Crops, Lakshadweep,Yield,Maize,1989,hg/ha,12590
Crops, Lakshadweep,Yield,Maize,1990,hg/ha,12804
Crops, Lakshadweep,Yield,Maize,1991,hg/ha,13652
Crops, Lakshadweep,Yield,Maize,1992,hg/ha,12611
Crops, Lakshadweep,Yield,Maize,1993,hg/ha,14021
Crops, Lakshadweep,Yield,Maize,1994,hg/ha,14380
Crops, Lakshadweep,Yield,Maize,1995,hg/ha,14770
Crops, Lakshadweep,Yield,Maize,1996,hg/ha,14627
Crops, Lakshadweep,Yield,Maize,1997,hg/ha,12541
Crops, Lakshadweep,Yield,Maize,1998,hg/ha,16181
Crops, Lakshadweep,Yield,Maize,1999,hg/ha,15552
Crops, Lakshadweep,Yield,Maize,2000,hg/ha,15135
Crops, Lakshadweep,Yield,Maize,2001,hg/ha,13571
Crops, Lakshadweep,Yield,Maize,2002,hg/ha,15075
Crops, Lakshadweep,Yield,Maize,2003,hg/ha,15352
Crops, Lakshadweep,Yield,Maize,2004,hg/ha,15199
Crops, Lakshadweep,Yield,Maize,2005,hg/ha,14912
Crops, Lakshadweep,Yield,Maize,2006,hg/ha,17564
Crops, Lakshadweep,Yield,Maize,2007,hg/ha,17412
Crops, Lakshadweep,Yield,Maize,2008,hg/ha,16918
Crops, Lakshadweep,Yield,Maize,2009,hg/ha,17794
Crops, Lakshadweep,Yield,Maize,2010,hg/ha,14002
Crops, Lakshadweep,Yield,Maize,2011,hg/ha,18640
Crops, Lakshadweep,Yield,Maize,2012,hg/ha,20173
Crops, Lakshadweep,Yield,Maize,2013,hg/ha,23624
Crops, Lakshadweep,Yield,Maize,2014,hg/ha,25596
Crops, Lakshadweep,Yield,Maize,2015,hg/ha,15564
Crops, Lakshadweep,Yield,Maize,2016,hg/ha,21679
Crops, Lakshadweep,Yield,Maize,2017,hg/ha,21821
Crops, Lakshadweep,Yield,Maize,2018,hg/ha,21726
Crops, Lakshadweep,Yield,Maize,2019,hg/ha,21649
Crops, Lakshadweep,Yield,Potatoes,1961,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1962,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1963,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1964,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1965,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1966,hg/ha,99655
Crops, Lakshadweep,Yield,Potatoes,1967,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1968,hg/ha,99873
Crops, Lakshadweep,Yield,Potatoes,1969,hg/ha,99518
Crops, Lakshadweep,Yield,Potatoes,1970,hg/ha,112727
Crops, Lakshadweep,Yield,Potatoes,1971,hg/ha,100000
Crops, Lakshadweep,Yield,Potatoes,1972,hg/ha,107500
Crops, Lakshadweep,Yield,Potatoes,1973,hg/ha,104167
Crops, Lakshadweep,Yield,Potatoes,1974,hg/ha,107026
Crops, Lakshadweep,Yield,Potatoes,1975,hg/ha,108863
Crops, Lakshadweep,Yield,Potatoes,1976,hg/ha,126705
Crops, Lakshadweep,Yield,Potatoes,1977,hg/ha,111226
Crops, Lakshadweep,Yield,Potatoes,1978,hg/ha,124223
Crops, Lakshadweep,Yield,Potatoes,1979,hg/ha,140481
Crops, Lakshadweep,Yield,Potatoes,1980,hg/ha,150927
Crops, Lakshadweep,Yield,Potatoes,1981,hg/ha,130153
Crops, Lakshadweep,Yield,Potatoes,1982,hg/ha,115453
Crops, Lakshadweep,Yield,Potatoes,1983,hg/ha,109127
Crops, Lakshadweep,Yield,Potatoes,1984,hg/ha,100640
Crops, Lakshadweep,Yield,Potatoes,1985,hg/ha,101890
Crops, Lakshadweep,Yield,Potatoes,1986,hg/ha,175224
Crops, Lakshadweep,Yield,Potatoes,1987,hg/ha,169796
Crops, Lakshadweep,Yield,Potatoes,1988,hg/ha,175659
Crops, Lakshadweep,Yield,Potatoes,1989,hg/ha,202930
Crops, Lakshadweep,Yield,Potatoes,1990,hg/ha,127454
Crops, Lakshadweep,Yield,Potatoes,1991,hg/ha,184170
Crops, Lakshadweep,Yield,Potatoes,1992,hg/ha,157627
Crops, Lakshadweep,Yield,Potatoes,1993,hg/ha,114045
Crops, Lakshadweep,Yield,Potatoes,1994,hg/ha,162836
Crops, Lakshadweep,Yield,Potatoes,1995,hg/ha,162703
Crops, Lakshadweep,Yield,Potatoes,1996,hg/ha,161955
Crops, Lakshadweep,Yield,Potatoes,1997,hg/ha,218360
Crops, Lakshadweep,Yield,Potatoes,1998,hg/ha,161756
Crops, Lakshadweep,Yield,Potatoes,1999,hg/ha,160694
Crops, Lakshadweep,Yield,Potatoes,2000,hg/ha,130801
Crops, Lakshadweep,Yield,Potatoes,2001,hg/ha,206170
Crops, Lakshadweep,Yield,Potatoes,2002,hg/ha,225149
Crops, Lakshadweep,Yield,Potatoes,2003,hg/ha,229295
Crops, Lakshadweep,Yield,Potatoes,2004,hg/ha,224732
