Temperature - (Celsius), Year, Statistics, Country, ISO3
26.113,2003, Aug Average, Tripura, TR
25.8938,2003, Sep Average, Tripura, TR
25.3513,2003, Oct Average, Tripura, TR
25.2904,2003, Nov Average, Tripura, TR
25.2341,2003, Dec Average, Tripura, TR
25.295,2004, Jan Average, Tripura, TR
25.2294,2004, Feb Average, Tripura, TR
25.7973,2004, Mar Average, Tripura, TR
26.3718,2004, Apr Average, Tripura, TR
25.9354,2004, May Average, Tripura, TR
26.0391,2004, Jun Average, Tripura, TR
25.3455,2004, Jul Average, Tripura, TR
26.2177,2004, Aug Average, Tripura, TR
25.3938,2004, Sep Average, Tripura, TR
25.5105,2004, Oct Average, Tripura, TR
25.2887,2004, Nov Average, Tripura, TR
25.3242,2004, Dec Average, Tripura, TR
25.0555,2005, Jan Average, Tripura, TR
25.6126,2005, Feb Average, Tripura, TR
25.5973,2005, Mar Average, Tripura, TR
26.3541,2005, Apr Average, Tripura, TR
26.1011,2005, May Average, Tripura, TR
26.0357,2005, Jun Average, Tripura, TR
25.7512,2005, Jul Average, Tripura, TR
26.1166,2005, Aug Average, Tripura, TR
26.0938,2005, Sep Average, Tripura, TR
25.6069,2005, Oct Average, Tripura, TR
25.0784,2005, Nov Average, Tripura, TR
25.2989,2005, Dec Average, Tripura, TR
25.3794,2006, Jan Average, Tripura, TR
25.4891,2006, Feb Average, Tripura, TR
25.717,2006, Mar Average, Tripura, TR
25.6188,2006, Apr Average, Tripura, TR
25.6553,2006, May Average, Tripura, TR
25.4267,2006, Jun Average, Tripura, TR
26.2539,2006, Jul Average, Tripura, TR
25.9792,2006, Aug Average, Tripura, TR
25.593,2006, Sep Average, Tripura, TR
25.5129,2006, Oct Average, Tripura, TR
25.6263,2006, Nov Average, Tripura, TR
25.9828,2006, Dec Average, Tripura, TR
25.2614,2007, Jan Average, Tripura, TR
25.2363,2007, Feb Average, Tripura, TR
25.7232,2007, Mar Average, Tripura, TR
26.0541,2007, Apr Average, Tripura, TR
26.2529,2007, May Average, Tripura, TR
25.73,2007, Jun Average, Tripura, TR
25.6738,2007, Jul Average, Tripura, TR
25.7747,2007, Aug Average, Tripura, TR
25.5437,2007, Sep Average, Tripura, TR
25.7971,2007, Oct Average, Tripura, TR
24.6895,2007, Nov Average, Tripura, TR
25.2352,2007, Dec Average, Tripura, TR
25.2452,2008, Jan Average, Tripura, TR
24.4893,2008, Feb Average, Tripura, TR
24.8475,2008, Mar Average, Tripura, TR
25.5443,2008, Apr Average, Tripura, TR
25.6749,2008, May Average, Tripura, TR
25.3476,2008, Jun Average, Tripura, TR
25.1952,2008, Jul Average, Tripura, TR
25.5987,2008, Aug Average, Tripura, TR
25.6625,2008, Sep Average, Tripura, TR
25.3501,2008, Oct Average, Tripura, TR
25.3743,2008, Nov Average, Tripura, TR
25.5353,2008, Dec Average, Tripura, TR
24.7651,2009, Jan Average, Tripura, TR
25.1041,2009, Feb Average, Tripura, TR
25.3445,2009, Mar Average, Tripura, TR
26.1652,2009, Apr Average, Tripura, TR
26.06,2009, May Average, Tripura, TR
26.236,2009, Jun Average, Tripura, TR
25.705,2009, Jul Average, Tripura, TR
26.2306,2009, Aug Average, Tripura, TR
26.1418,2009, Sep Average, Tripura, TR
25.7141,2009, Oct Average, Tripura, TR
25.4852,2009, Nov Average, Tripura, TR
25.6588,2009, Dec Average, Tripura, TR
25.2828,2010, Jan Average, Tripura, TR
25.9688,2010, Feb Average, Tripura, TR
26.3326,2010, Mar Average, Tripura, TR
26.4048,2010, Apr Average, Tripura, TR
26.4529,2010, May Average, Tripura, TR
25.7491,2010, Jun Average, Tripura, TR
24.9397,2010, Jul Average, Tripura, TR
25.6667,2010, Aug Average, Tripura, TR
25.6104,2010, Sep Average, Tripura, TR
25.6351,2010, Oct Average, Tripura, TR
25.2262,2010, Nov Average, Tripura, TR
25.2198,2010, Dec Average, Tripura, TR
24.8852,2011, Jan Average, Tripura, TR
24.6591,2011, Feb Average, Tripura, TR
24.8728,2011, Mar Average, Tripura, TR
25.5293,2011, Apr Average, Tripura, TR
25.7135,2011, May Average, Tripura, TR
25.8403,2011, Jun Average, Tripura, TR
26.0014,2011, Jul Average, Tripura, TR
26.0555,2011, Aug Average, Tripura, TR
26.0739,2011, Sep Average, Tripura, TR
25.7902,2011, Oct Average, Tripura, TR
25.7333,2011, Nov Average, Tripura, TR
25.6588,2011, Dec Average, Tripura, TR
25.5321,2012, Jan Average, Tripura, TR
25.4323,2012, Feb Average, Tripura, TR
25.5808,2012, Mar Average, Tripura, TR
25.7158,2012, Apr Average, Tripura, TR
26.1506,2012, May Average, Tripura, TR
25.9257,2012, Jun Average, Tripura, TR
25.5014,2012, Jul Average, Tripura, TR
26.0597,2012, Aug Average, Tripura, TR
26.0798,2012, Sep Average, Tripura, TR
25.7655,2012, Oct Average, Tripura, TR
25.5895,2012, Nov Average, Tripura, TR
26.1586,2012, Dec Average, Tripura, TR
25.7597,2013, Jan Average, Tripura, TR
25.6396,2013, Feb Average, Tripura, TR
26.2973,2013, Mar Average, Tripura, TR
26.2539,2013, Apr Average, Tripura, TR
26.2304,2013, May Average, Tripura, TR
26.5199,2013, Jun Average, Tripura, TR
25.7334,2013, Jul Average, Tripura, TR
25.9107,2013, Aug Average, Tripura, TR
25.7808,2013, Sep Average, Tripura, TR
25.3668,2013, Oct Average, Tripura, TR
25.4306,2013, Nov Average, Tripura, TR
25.6341,2013, Dec Average, Tripura, TR
24.2605,2014, Jan Average, Tripura, TR
25.042,2014, Feb Average, Tripura, TR
25.6271,2014, Mar Average, Tripura, TR
26.1411,2014, Apr Average, Tripura, TR
26.0996,2014, May Average, Tripura, TR
26.4892,2014, Jun Average, Tripura, TR
25.981,2014, Jul Average, Tripura, TR
25.3209,2014, Aug Average, Tripura, TR
26.1565,2014, Sep Average, Tripura, TR
25.6129,2014, Oct Average, Tripura, TR
25.7359,2014, Nov Average, Tripura, TR
25.7284,2014, Dec Average, Tripura, TR
24.9064,2015, Jan Average, Tripura, TR
25.1082,2015, Feb Average, Tripura, TR
25.7714,2015, Mar Average, Tripura, TR
26.4541,2015, Apr Average, Tripura, TR
26.6326,2015, May Average, Tripura, TR
26.4303,2015, Jun Average, Tripura, TR
26.305,2015, Jul Average, Tripura, TR
26.0019,2015, Aug Average, Tripura, TR
26.2252,2015, Sep Average, Tripura, TR
26.3105,2015, Oct Average, Tripura, TR
25.888,2015, Nov Average, Tripura, TR
26.2341,2015, Dec Average, Tripura, TR
26.3743,2016, Jan Average, Tripura, TR
26.3284,2016, Feb Average, Tripura, TR
26.6739,2016, Mar Average, Tripura, TR
27.143,2016, Apr Average, Tripura, TR
26.9203,2016, May Average, Tripura, TR
26.1197,2016, Jun Average, Tripura, TR
25.922,2016, Jul Average, Tripura, TR
26.513,2016, Aug Average, Tripura, TR
25.9773,2016, Sep Average, Tripura, TR
26.1084,2016, Oct Average, Tripura, TR
25.8873,2016, Nov Average, Tripura, TR
26.2277,2016, Dec Average, Tripura, TR
-4.6445,1901, Jan Average, Uttrakhand, UK
-0.7357,1901, Feb Average, Uttrakhand, UK
6.5266,1901, Mar Average, Uttrakhand, UK
10.0958,1901, Apr Average, Uttrakhand, UK
15.3023,1901, May Average, Uttrakhand, UK
19.9203,1901, Jun Average, Uttrakhand, UK
21.8432,1901, Jul Average, Uttrakhand, UK
20.4979,1901, Aug Average, Uttrakhand, UK
16.4921,1901, Sep Average, Uttrakhand, UK
12.1647,1901, Oct Average, Uttrakhand, UK
3.88036,1901, Nov Average, Uttrakhand, UK
4.43124,1901, Dec Average, Uttrakhand, UK
1.87552,1902, Jan Average, Uttrakhand, UK
3.69942,1902, Feb Average, Uttrakhand, UK
4.36999,1902, Mar Average, Uttrakhand, UK
9.11533,1902, Apr Average, Uttrakhand, UK
12.5841,1902, May Average, Uttrakhand, UK
18.4843,1902, Jun Average, Uttrakhand, UK
20.3665,1902, Jul Average, Uttrakhand, UK
21.3994,1902, Aug Average, Uttrakhand, UK
16.8364,1902, Sep Average, Uttrakhand, UK
11.8971,1902, Oct Average, Uttrakhand, UK
1.5974,1902, Nov Average, Uttrakhand, UK
-3.7687,1902, Dec Average, Uttrakhand, UK
-1.0618,1903, Jan Average, Uttrakhand, UK
2.53716,1903, Feb Average, Uttrakhand, UK
6.27548,1903, Mar Average, Uttrakhand, UK
8.77659,1903, Apr Average, Uttrakhand, UK
15.0705,1903, May Average, Uttrakhand, UK
18.054,1903, Jun Average, Uttrakhand, UK
20.788,1903, Jul Average, Uttrakhand, UK
20.5095,1903, Aug Average, Uttrakhand, UK
17.2279,1903, Sep Average, Uttrakhand, UK
12.1027,1903, Oct Average, Uttrakhand, UK
6.70336,1903, Nov Average, Uttrakhand, UK
2.5236,1903, Dec Average, Uttrakhand, UK
-2.4771,1904, Jan Average, Uttrakhand, UK
4.13594,1904, Feb Average, Uttrakhand, UK
3.87652,1904, Mar Average, Uttrakhand, UK
9.62654,1904, Apr Average, Uttrakhand, UK
14.7412,1904, May Average, Uttrakhand, UK
18.8942,1904, Jun Average, Uttrakhand, UK
22.031,1904, Jul Average, Uttrakhand, UK
21.0846,1904, Aug Average, Uttrakhand, UK
15.7573,1904, Sep Average, Uttrakhand, UK
12.126,1904, Oct Average, Uttrakhand, UK
3.09035,1904, Nov Average, Uttrakhand, UK
1.07789,1904, Dec Average, Uttrakhand, UK
-4.8006,1905, Jan Average, Uttrakhand, UK
-0.8631,1905, Feb Average, Uttrakhand, UK
4.39672,1905, Mar Average, Uttrakhand, UK
8.85912,1905, Apr Average, Uttrakhand, UK
15.6532,1905, May Average, Uttrakhand, UK
19.185,1905, Jun Average, Uttrakhand, UK
22.6436,1905, Jul Average, Uttrakhand, UK
22.8969,1905, Aug Average, Uttrakhand, UK
18.4801,1905, Sep Average, Uttrakhand, UK
9.67076,1905, Oct Average, Uttrakhand, UK
8.69272,1905, Nov Average, Uttrakhand, UK
0.92049,1905, Dec Average, Uttrakhand, UK
-0.9603,1906, Jan Average, Uttrakhand, UK
1.60736,1906, Feb Average, Uttrakhand, UK
6.47465,1906, Mar Average, Uttrakhand, UK
10.8696,1906, Apr Average, Uttrakhand, UK
15.6439,1906, May Average, Uttrakhand, UK
18.8414,1906, Jun Average, Uttrakhand, UK
21.6356,1906, Jul Average, Uttrakhand, UK
19.9163,1906, Aug Average, Uttrakhand, UK
15.6334,1906, Sep Average, Uttrakhand, UK
10.3785,1906, Oct Average, Uttrakhand, UK
7.6129,1906, Nov Average, Uttrakhand, UK
0.46615,1906, Dec Average, Uttrakhand, UK
-3.3288,1907, Jan Average, Uttrakhand, UK
-2.6564,1907, Feb Average, Uttrakhand, UK
0.54466,1907, Mar Average, Uttrakhand, UK
7.74608,1907, Apr Average, Uttrakhand, UK
18.1685,1907, May Average, Uttrakhand, UK
19.2401,1907, Jun Average, Uttrakhand, UK
20.9931,1907, Jul Average, Uttrakhand, UK
20.9206,1907, Aug Average, Uttrakhand, UK
16.3957,1907, Sep Average, Uttrakhand, UK
14.7852,1907, Oct Average, Uttrakhand, UK
4.0283,1907, Nov Average, Uttrakhand, UK
2.41827,1907, Dec Average, Uttrakhand, UK
-1.7663,1908, Jan Average, Uttrakhand, UK
1.43628,1908, Feb Average, Uttrakhand, UK
4.49949,1908, Mar Average, Uttrakhand, UK
9.02846,1908, Apr Average, Uttrakhand, UK
17.6343,1908, May Average, Uttrakhand, UK
20.1944,1908, Jun Average, Uttrakhand, UK
21.0917,1908, Jul Average, Uttrakhand, UK
20.4915,1908, Aug Average, Uttrakhand, UK
15.7044,1908, Sep Average, Uttrakhand, UK
9.85124,1908, Oct Average, Uttrakhand, UK
0.92891,1908, Nov Average, Uttrakhand, UK
-0.9357,1908, Dec Average, Uttrakhand, UK
-4.0629,1909, Jan Average, Uttrakhand, UK
-4.1035,1909, Feb Average, Uttrakhand, UK
4.97874,1909, Mar Average, Uttrakhand, UK
10.0368,1909, Apr Average, Uttrakhand, UK
14.9474,1909, May Average, Uttrakhand, UK
18.6392,1909, Jun Average, Uttrakhand, UK
21.5018,1909, Jul Average, Uttrakhand, UK
22.1078,1909, Aug Average, Uttrakhand, UK
18.6441,1909, Sep Average, Uttrakhand, UK
13.0098,1909, Oct Average, Uttrakhand, UK
5.06308,1909, Nov Average, Uttrakhand, UK
4.16741,1909, Dec Average, Uttrakhand, UK
0.74342,1910, Jan Average, Uttrakhand, UK
4.44362,1910, Feb Average, Uttrakhand, UK
4.73941,1910, Mar Average, Uttrakhand, UK
10.0237,1910, Apr Average, Uttrakhand, UK
15.1077,1910, May Average, Uttrakhand, UK
19.3319,1910, Jun Average, Uttrakhand, UK
20.7615,1910, Jul Average, Uttrakhand, UK
20.7654,1910, Aug Average, Uttrakhand, UK
16.5164,1910, Sep Average, Uttrakhand, UK
10.6761,1910, Oct Average, Uttrakhand, UK
5.90884,1910, Nov Average, Uttrakhand, UK
3.8394,1910, Dec Average, Uttrakhand, UK
-0.595,1911, Jan Average, Uttrakhand, UK
-3.4006,1911, Feb Average, Uttrakhand, UK
3.99539,1911, Mar Average, Uttrakhand, UK
9.23535,1911, Apr Average, Uttrakhand, UK
15.5661,1911, May Average, Uttrakhand, UK
18.4115,1911, Jun Average, Uttrakhand, UK
21.278,1911, Jul Average, Uttrakhand, UK
21.2454,1911, Aug Average, Uttrakhand, UK
16.855,1911, Sep Average, Uttrakhand, UK
12.1726,1911, Oct Average, Uttrakhand, UK
8.04303,1911, Nov Average, Uttrakhand, UK
1.73223,1911, Dec Average, Uttrakhand, UK
-3.9024,1912, Jan Average, Uttrakhand, UK
2.84036,1912, Feb Average, Uttrakhand, UK
7.26837,1912, Mar Average, Uttrakhand, UK
7.98917,1912, Apr Average, Uttrakhand, UK
13.6968,1912, May Average, Uttrakhand, UK
19.2838,1912, Jun Average, Uttrakhand, UK
20.2913,1912, Jul Average, Uttrakhand, UK
19.6133,1912, Aug Average, Uttrakhand, UK
14.6028,1912, Sep Average, Uttrakhand, UK
9.22438,1912, Oct Average, Uttrakhand, UK
4.92058,1912, Nov Average, Uttrakhand, UK
2.18562,1912, Dec Average, Uttrakhand, UK
-1.5489,1913, Jan Average, Uttrakhand, UK
-1.219,1913, Feb Average, Uttrakhand, UK
6.88826,1913, Mar Average, Uttrakhand, UK
10.1584,1913, Apr Average, Uttrakhand, UK
13.8684,1913, May Average, Uttrakhand, UK
17.754,1913, Jun Average, Uttrakhand, UK
19.2803,1913, Jul Average, Uttrakhand, UK
19.3105,1913, Aug Average, Uttrakhand, UK
17.1966,1913, Sep Average, Uttrakhand, UK
11.3963,1913, Oct Average, Uttrakhand, UK
6.22587,1913, Nov Average, Uttrakhand, UK
1.4801,1913, Dec Average, Uttrakhand, UK
-3.8471,1914, Jan Average, Uttrakhand, UK
0.29546,1914, Feb Average, Uttrakhand, UK
6.68794,1914, Mar Average, Uttrakhand, UK
10.3998,1914, Apr Average, Uttrakhand, UK
14.6399,1914, May Average, Uttrakhand, UK
17.9568,1914, Jun Average, Uttrakhand, UK
21.1149,1914, Jul Average, Uttrakhand, UK
20.2968,1914, Aug Average, Uttrakhand, UK
15.0054,1914, Sep Average, Uttrakhand, UK
9.95643,1914, Oct Average, Uttrakhand, UK
3.39067,1914, Nov Average, Uttrakhand, UK
2.45271,1914, Dec Average, Uttrakhand, UK
3.07369,1915, Jan Average, Uttrakhand, UK
2.31984,1915, Feb Average, Uttrakhand, UK
4.26824,1915, Mar Average, Uttrakhand, UK
9.75662,1915, Apr Average, Uttrakhand, UK
14.5506,1915, May Average, Uttrakhand, UK
19.4926,1915, Jun Average, Uttrakhand, UK
21.6163,1915, Jul Average, Uttrakhand, UK
19.4513,1915, Aug Average, Uttrakhand, UK
14.9866,1915, Sep Average, Uttrakhand, UK
11.3727,1915, Oct Average, Uttrakhand, UK
4.64479,1915, Nov Average, Uttrakhand, UK
4.46747,1915, Dec Average, Uttrakhand, UK
0.89082,1916, Jan Average, Uttrakhand, UK
1.56952,1916, Feb Average, Uttrakhand, UK
7.73085,1916, Mar Average, Uttrakhand, UK
10.1628,1916, Apr Average, Uttrakhand, UK
15.1012,1916, May Average, Uttrakhand, UK
19.5339,1916, Jun Average, Uttrakhand, UK
21.571,1916, Jul Average, Uttrakhand, UK
19.891,1916, Aug Average, Uttrakhand, UK
15.8551,1916, Sep Average, Uttrakhand, UK
11.9556,1916, Oct Average, Uttrakhand, UK
7.55662,1916, Nov Average, Uttrakhand, UK
4.35017,1916, Dec Average, Uttrakhand, UK
1.10045,1917, Jan Average, Uttrakhand, UK
-3.3049,1917, Feb Average, Uttrakhand, UK
4.53435,1917, Mar Average, Uttrakhand, UK
10.0277,1917, Apr Average, Uttrakhand, UK
14.1383,1917, May Average, Uttrakhand, UK
18.9247,1917, Jun Average, Uttrakhand, UK
21.2027,1917, Jul Average, Uttrakhand, UK
22.3209,1917, Aug Average, Uttrakhand, UK
17.4112,1917, Sep Average, Uttrakhand, UK
13.2706,1917, Oct Average, Uttrakhand, UK
7.36736,1917, Nov Average, Uttrakhand, UK
-1.0734,1917, Dec Average, Uttrakhand, UK
0.39718,1918, Jan Average, Uttrakhand, UK
-0.5717,1918, Feb Average, Uttrakhand, UK
4.09637,1918, Mar Average, Uttrakhand, UK
9.68756,1918, Apr Average, Uttrakhand, UK
14.4259,1918, May Average, Uttrakhand, UK
17.6944,1918, Jun Average, Uttrakhand, UK
20.6707,1918, Jul Average, Uttrakhand, UK
20.551,1918, Aug Average, Uttrakhand, UK
18.6016,1918, Sep Average, Uttrakhand, UK
14.3543,1918, Oct Average, Uttrakhand, UK
5.32051,1918, Nov Average, Uttrakhand, UK
1.63509,1918, Dec Average, Uttrakhand, UK
1.79266,1919, Jan Average, Uttrakhand, UK
1.13833,1919, Feb Average, Uttrakhand, UK
6.22082,1919, Mar Average, Uttrakhand, UK
10.9049,1919, Apr Average, Uttrakhand, UK
11.3894,1919, May Average, Uttrakhand, UK
17.4015,1919, Jun Average, Uttrakhand, UK
20.2273,1919, Jul Average, Uttrakhand, UK
19.4101,1919, Aug Average, Uttrakhand, UK
18.2152,1919, Sep Average, Uttrakhand, UK
12.1128,1919, Oct Average, Uttrakhand, UK
5.78031,1919, Nov Average, Uttrakhand, UK
1.30367,1919, Dec Average, Uttrakhand, UK
0.90273,1920, Jan Average, Uttrakhand, UK
-1.6772,1920, Feb Average, Uttrakhand, UK
5.6974,1920, Mar Average, Uttrakhand, UK
12.3811,1920, Apr Average, Uttrakhand, UK
15.8724,1920, May Average, Uttrakhand, UK
18.1863,1920, Jun Average, Uttrakhand, UK
22.0729,1920, Jul Average, Uttrakhand, UK
21.0436,1920, Aug Average, Uttrakhand, UK
16.4235,1920, Sep Average, Uttrakhand, UK
8.03515,1920, Oct Average, Uttrakhand, UK
0.90809,1920, Nov Average, Uttrakhand, UK
0.67868,1920, Dec Average, Uttrakhand, UK
2.30003,1921, Jan Average, Uttrakhand, UK
-1.1808,1921, Feb Average, Uttrakhand, UK
5.3765,1921, Mar Average, Uttrakhand, UK
9.49225,1921, Apr Average, Uttrakhand, UK
16.5932,1921, May Average, Uttrakhand, UK
17.3004,1921, Jun Average, Uttrakhand, UK
21.3654,1921, Jul Average, Uttrakhand, UK
22.1021,1921, Aug Average, Uttrakhand, UK
15.2176,1921, Sep Average, Uttrakhand, UK
10.3246,1921, Oct Average, Uttrakhand, UK
3.91714,1921, Nov Average, Uttrakhand, UK
-0.4626,1921, Dec Average, Uttrakhand, UK
-2.4381,1922, Jan Average, Uttrakhand, UK
-1.3943,1922, Feb Average, Uttrakhand, UK
7.50073,1922, Mar Average, Uttrakhand, UK
9.99137,1922, Apr Average, Uttrakhand, UK
15.0378,1922, May Average, Uttrakhand, UK
19.0916,1922, Jun Average, Uttrakhand, UK
22.2127,1922, Jul Average, Uttrakhand, UK
21.134,1922, Aug Average, Uttrakhand, UK
16.6079,1922, Sep Average, Uttrakhand, UK
11.0428,1922, Oct Average, Uttrakhand, UK
3.2391,1922, Nov Average, Uttrakhand, UK
-0.4257,1922, Dec Average, Uttrakhand, UK
-0.1777,1923, Jan Average, Uttrakhand, UK
0.74046,1923, Feb Average, Uttrakhand, UK
5.76623,1923, Mar Average, Uttrakhand, UK
9.45419,1923, Apr Average, Uttrakhand, UK
17.093,1923, May Average, Uttrakhand, UK
17.803,1923, Jun Average, Uttrakhand, UK
21.215,1923, Jul Average, Uttrakhand, UK
20.3324,1923, Aug Average, Uttrakhand, UK
18.0298,1923, Sep Average, Uttrakhand, UK
14.3019,1923, Oct Average, Uttrakhand, UK
10.6213,1923, Nov Average, Uttrakhand, UK
2.31121,1923, Dec Average, Uttrakhand, UK
-5.1095,1924, Jan Average, Uttrakhand, UK
-0.3623,1924, Feb Average, Uttrakhand, UK
3.80502,1924, Mar Average, Uttrakhand, UK
10.2702,1924, Apr Average, Uttrakhand, UK
16.8961,1924, May Average, Uttrakhand, UK
20.2809,1924, Jun Average, Uttrakhand, UK
21.1219,1924, Jul Average, Uttrakhand, UK
20.2448,1924, Aug Average, Uttrakhand, UK
19.1915,1924, Sep Average, Uttrakhand, UK
10.535,1924, Oct Average, Uttrakhand, UK
3.25755,1924, Nov Average, Uttrakhand, UK
-0.2093,1924, Dec Average, Uttrakhand, UK
-0.557,1925, Jan Average, Uttrakhand, UK
5.32919,1925, Feb Average, Uttrakhand, UK
5.53132,1925, Mar Average, Uttrakhand, UK
10.3358,1925, Apr Average, Uttrakhand, UK
15.6314,1925, May Average, Uttrakhand, UK
16.6791,1925, Jun Average, Uttrakhand, UK
21.1879,1925, Jul Average, Uttrakhand, UK
20.2074,1925, Aug Average, Uttrakhand, UK
16.5615,1925, Sep Average, Uttrakhand, UK
11.6077,1925, Oct Average, Uttrakhand, UK
7.9513,1925, Nov Average, Uttrakhand, UK
-0.5466,1925, Dec Average, Uttrakhand, UK
-0.191,1926, Jan Average, Uttrakhand, UK
2.75358,1926, Feb Average, Uttrakhand, UK
3.94238,1926, Mar Average, Uttrakhand, UK
11.6103,1926, Apr Average, Uttrakhand, UK
15.1843,1926, May Average, Uttrakhand, UK
19.0013,1926, Jun Average, Uttrakhand, UK
21.1822,1926, Jul Average, Uttrakhand, UK
18.6337,1926, Aug Average, Uttrakhand, UK
16.5585,1926, Sep Average, Uttrakhand, UK
12.7819,1926, Oct Average, Uttrakhand, UK
10.6301,1926, Nov Average, Uttrakhand, UK
1.43854,1926, Dec Average, Uttrakhand, UK
0.90891,1927, Jan Average, Uttrakhand, UK
-1.548,1927, Feb Average, Uttrakhand, UK
8.0068,1927, Mar Average, Uttrakhand, UK
10.6664,1927, Apr Average, Uttrakhand, UK
14.7551,1927, May Average, Uttrakhand, UK
20.3516,1927, Jun Average, Uttrakhand, UK
22.3779,1927, Jul Average, Uttrakhand, UK
22.4075,1927, Aug Average, Uttrakhand, UK
19.1964,1927, Sep Average, Uttrakhand, UK
12.5355,1927, Oct Average, Uttrakhand, UK
7.36561,1927, Nov Average, Uttrakhand, UK
-1.8114,1927, Dec Average, Uttrakhand, UK
-1.3193,1928, Jan Average, Uttrakhand, UK
-1.6235,1928, Feb Average, Uttrakhand, UK
2.04984,1928, Mar Average, Uttrakhand, UK
11.051,1928, Apr Average, Uttrakhand, UK
